tableName,columnType,columnName,,,,,
fgt_netscan,LongType,vulnid,,,,,
fgt_netscan,LongType,vulncnt,,,,,
fgt_netscan,LongType,serial,,,,,
fgt_netscan,LongType,assetid,,,,,
fgt_netscan,LongType,direction,,,,,
fgt_netscan,LongType,start,,,,,
fgt_netscan,LongType,end,,,,,
fgt_netscan,StringType,status,,,,,
fgt_netscan,StringType,method,,,,,
fgt_netscan,StringType,severity,,,,,
fgt_netscan,StringType,engine,,,,,
fgt_netscan,StringType,plugin,,,,,
fgt_netscan,StringType,vuln,,,,,
fgt_netscan,StringType,vulncat,,,,,
fgt_netscan,StringType,vulnref,,,,,
fgt_netscan,StringType,os,,,,,
fgt_netscan,StringType,osfamily,,,,,
fgt_netscan,StringType,osgen,,,,,
fgt_netscan,StringType,osvendor,,,,,
fgt_netscan,StringType,assetname,,,,,
fgt_netscan,StringType,vulnscore,,,,,
fgt_netscan,StringType,agent,,,,,
fgt_netscan,StringType,dstintf,,,,,
fgt_netscan,StringType,dstname,,,,,
fgt_netscan,StringType,profile,,,,,
fgt_netscan,StringType,profilegroup,,,,,
fgt_netscan,StringType,srcintf,,,,,
fgt_netscan,StringType,srcname,,,,,
fgt_netscan,StringType,eventtype,,,,,
fgt_netscan,StringType,msg,,,,,
fgt_ssh,LongType,id,,,,,
fgt_ssh,IntegerType,bid,,,,,
fgt_ssh,StringType,devid,,,,,
fgt_ssh,TimestampType,itime,,,,,
fgt_ssh,TimestampType,dtime,,,,,
fgt_ssh,IntegerType,euid,,,,,
fgt_ssh,IntegerType,epid,,,,,
fgt_ssh,IntegerType,dsteuid,,,,,
fgt_ssh,IntegerType,dstepid,,,,,
fgt_ssh,IntegerType,logflag,,,,,
fgt_ssh,IntegerType,logver,,,,,
fgt_ssh,LongType,sfsid,,,,,
fgt_ssh,StringType,vd,,,,,
fgt_ssh,StringType,logid,,,,,
fgt_ssh,StringType,type,,,,,
fgt_ssh,StringType,subtype,,,,,
fgt_ssh,StringType,level,,,,,
fgt_ssh,StringType,severity,,,,,
fgt_ssh,LongType,sessionid,,,,,
fgt_ssh,LongType,policyid,,,,,
fgt_ssh,StringType,srcip,,,,,
fgt_ssh,StringType,dstip,,,,,
fgt_ssh,IntegerType,srcport,,,,,
fgt_ssh,IntegerType,dstport,,,,,
fgt_ssh,ShortType,proto,,,,,
fgt_ssh,StringType,service,,,,,
fgt_ssh,StringType,user,,,,,
fgt_ssh,StringType,unauthuser,,,,,
fgt_ssh,StringType,group,,,,,
fgt_ssh,StringType,action,,,,,
fgt_ssh,StringType,fctuid,,,,,
fgt_ssh,TimestampType,eventtime,,,,,
fgt_ssh,StringType,srcintfrole,,,,,
fgt_ssh,StringType,dstintfrole,,,,,
fgt_ssh,StringType,srcintf,,,,,
fgt_ssh,StringType,dstintf,,,,,
fgt_ssh,StringType,eventtype,,,,,
fgt_ssh,StringType,unauthusersource,,,,,
fgt_ssh,StringType,profile,,,,,
fgt_ssh,StringType,direction,,,,,
fgt_ssh,StringType,login,,,,,
fgt_ssh,StringType,command,,,,,
fgt_ssh,StringType,channeltype,,,,,
fgt_ssh,StringType,tz,,,,,
fgt_ssl,LongType,id,,,,,
fgt_ssl,IntegerType,bid,,,,,
fgt_ssl,StringType,devid,,,,,
fgt_ssl,TimestampType,itime,,,,,
fgt_ssl,TimestampType,dtime,,,,,
fgt_ssl,IntegerType,euid,,,,,
fgt_ssl,IntegerType,epid,,,,,
fgt_ssl,IntegerType,dsteuid,,,,,
fgt_ssl,IntegerType,dstepid,,,,,
fgt_ssl,IntegerType,logflag,,,,,
fgt_ssl,IntegerType,logver,,,,,
fgt_ssl,LongType,sfsid,,,,,
fgt_ssl,StringType,vd,,,,,
fgt_ssl,StringType,logid,,,,,
fgt_ssl,StringType,type,,,,,
fgt_ssl,StringType,subtype,,,,,
fgt_ssl,StringType,level,,,,,
fgt_ssl,LongType,sessionid,,,,,
fgt_ssl,LongType,policyid,,,,,
fgt_ssl,StringType,srcip,,,,,
fgt_ssl,StringType,dstip,,,,,
fgt_ssl,IntegerType,srcport,,,,,
fgt_ssl,IntegerType,dstport,,,,,
fgt_ssl,ShortType,proto,,,,,
fgt_ssl,StringType,service,,,,,
fgt_ssl,StringType,user,,,,,
fgt_ssl,StringType,unauthuser,,,,,
fgt_ssl,StringType,group,,,,,
fgt_ssl,StringType,action,,,,,
fgt_ssl,StringType,fctuid,,,,,
fgt_ssl,TimestampType,eventtime,,,,,
fgt_ssl,StringType,srcintfrole,,,,,
fgt_ssl,StringType,dstintfrole,,,,,
fgt_ssl,StringType,srcintf,,,,,
fgt_ssl,StringType,dstintf,,,,,
fgt_ssl,StringType,eventtype,,,,,
fgt_ssl,StringType,unauthusersource,,,,,
fgt_ssl,StringType,profile,,,,,
fgt_ssl,ShortType,cat,,,,,
fgt_ssl,StringType,hostname,,,,,
fgt_ssl,StringType,catdesc,,,,,
fgt_ssl,StringType,certhash,,,,,
fgt_ssl,StringType,reason,,,,,
fgt_ssl,StringType,msg,,,,,
fgt_ssl,StringType,tz,,,,,
fgt_traffic,LongType,id,,,,,
fgt_traffic,IntegerType,bid,,,,,
fgt_traffic,StringType,devid,,,,,
fgt_traffic,TimestampType,itime,,,,,
fgt_traffic,TimestampType,dtime,,,,,
fgt_traffic,IntegerType,euid,,,,,
fgt_traffic,IntegerType,epid,,,,,
fgt_traffic,IntegerType,dsteuid,,,,,
fgt_traffic,IntegerType,dstepid,,,,,
fgt_traffic,IntegerType,logflag,,,,,
fgt_traffic,IntegerType,logver,,,,,
fgt_traffic,LongType,sfsid,,,,,
fgt_traffic,StringType,vd,,,,,
fgt_traffic,StringType,logid,,,,,
fgt_traffic,StringType,type,,,,,
fgt_traffic,StringType,subtype,,,,,
fgt_traffic,StringType,level,,,,,
fgt_traffic,StringType,action,,,,,
fgt_traffic,StringType,utmaction,,,,,
fgt_traffic,LongType,policyid,,,,,
fgt_traffic,LongType,sessionid,,,,,
fgt_traffic,StringType,srcip,,,,,
fgt_traffic,StringType,dstip,,,,,
fgt_traffic,StringType,tranip,,,,,
fgt_traffic,StringType,transip,,,,,
fgt_traffic,IntegerType,srcport,,,,,
fgt_traffic,IntegerType,dstport,,,,,
fgt_traffic,IntegerType,tranport,,,,,
fgt_traffic,IntegerType,transport,,,,,
fgt_traffic,StringType,trandisp,,,,,
fgt_traffic,IntegerType,duration,,,,,
fgt_traffic,ShortType,proto,,,,,
fgt_traffic,ShortType,vrf,,,,,
fgt_traffic,ShortType,slot,,,,,
fgt_traffic,LongType,sentbyte,,,,,
fgt_traffic,LongType,rcvdbyte,,,,,
fgt_traffic,LongType,sentdelta,,,,,
fgt_traffic,LongType,rcvddelta,,,,,
fgt_traffic,IntegerType,sentpkt,,,,,
fgt_traffic,IntegerType,rcvdpkt,,,,,
fgt_traffic,StringType,user,,,,,
fgt_traffic,StringType,unauthuser,,,,,
fgt_traffic,StringType,dstunauthuser,,,,,
fgt_traffic,StringType,srcname,,,,,
fgt_traffic,StringType,dstname,,,,,
fgt_traffic,StringType,group,,,,,
fgt_traffic,StringType,service,,,,,
fgt_traffic,StringType,app,,,,,
fgt_traffic,StringType,appcat,,,,,
fgt_traffic,StringType,fctuid,,,,,
fgt_traffic,StringType,srcintfrole,,,,,
fgt_traffic,StringType,dstintfrole,,,,,
fgt_traffic,ShortType,srcserver,,,,,
fgt_traffic,ShortType,dstserver,,,,,
fgt_traffic,IntegerType,appid,,,,,
fgt_traffic,StringType,appact,,,,,
fgt_traffic,StringType,apprisk,,,,,
fgt_traffic,StringType,wanoptapptype,,,,,
fgt_traffic,StringType,policytype,,,,,
fgt_traffic,LongType,centralnatid,,,,,
fgt_traffic,LongType,channel,,,,,
fgt_traffic,LongType,vwpvlanid,,,,,
fgt_traffic,LongType,shapingpolicyid,,,,,
fgt_traffic,TimestampType,eventtime,,,,,
fgt_traffic,LongType,vwlid,,,,,
fgt_traffic,LongType,shaperdropsentbyte,,,,,
fgt_traffic,LongType,shaperdroprcvdbyte,,,,,
fgt_traffic,LongType,shaperperipdropbyte,,,,,
fgt_traffic,LongType,wanin,,,,,
fgt_traffic,LongType,wanout,,,,,
fgt_traffic,LongType,lanin,,,,,
fgt_traffic,LongType,lanout,,,,,
fgt_traffic,LongType,crscore,,,,,
fgt_traffic,LongType,craction,,,,,
fgt_traffic,StringType,crlevel,,,,,
fgt_traffic,IntegerType,countapp,,,,,
fgt_traffic,IntegerType,countav,,,,,
fgt_traffic,IntegerType,countdlp,,,,,
fgt_traffic,IntegerType,countemail,,,,,
fgt_traffic,IntegerType,countips,,,,,
fgt_traffic,IntegerType,countweb,,,,,
fgt_traffic,IntegerType,countwaf,,,,,
fgt_traffic,IntegerType,countssl,,,,,
fgt_traffic,IntegerType,countssh,,,,,
fgt_traffic,IntegerType,countdns,,,,,
fgt_traffic,StringType,srcuuid,,,,,
fgt_traffic,StringType,dstuuid,,,,,
fgt_traffic,StringType,poluuid,,,,,
fgt_traffic,StringType,srcmac,,,,,
fgt_traffic,StringType,mastersrcmac,,,,,
fgt_traffic,StringType,dstmac,,,,,
fgt_traffic,StringType,masterdstmac,,,,,
fgt_traffic,StringType,srchwvendor,,,,,
fgt_traffic,StringType,srchwversion,,,,,
fgt_traffic,StringType,srcfamily,,,,,
fgt_traffic,StringType,srcswversion,,,,,
fgt_traffic,StringType,dsthwvendor,,,,,
fgt_traffic,StringType,dsthwversion,,,,,
fgt_traffic,StringType,dstfamily,,,,,
fgt_traffic,StringType,dstswversion,,,,,
fgt_traffic,StringType,devtype,,,,,
fgt_traffic,StringType,devcategory,,,,,
fgt_traffic,StringType,dstdevtype,,,,,
fgt_traffic,StringType,dstdevcategory,,,,,
fgt_traffic,StringType,osname,,,,,
fgt_traffic,StringType,osversion,,,,,
fgt_traffic,StringType,dstosname,,,,,
fgt_traffic,StringType,dstosversion,,,,,
fgt_traffic,StringType,srccountry,,,,,
fgt_traffic,StringType,dstcountry,,,,,
fgt_traffic,StringType,srcssid,,,,,
fgt_traffic,StringType,dstssid,,,,,
fgt_traffic,StringType,srcintf,,,,,
fgt_traffic,StringType,dstintf,,,,,
fgt_traffic,StringType,srcinetsvc,,,,,
fgt_traffic,StringType,dstinetsvc,,,,,
fgt_traffic,StringType,unauthusersource,,,,,
fgt_traffic,StringType,dstunauthusersource,,,,,
fgt_traffic,StringType,authserver,,,,,
fgt_traffic,StringType,applist,,,,,
fgt_traffic,StringType,vpn,,,,,
fgt_traffic,StringType,vpntype,,,,,
fgt_traffic,StringType,radioband,,,,,
fgt_traffic,StringType,policyname,,,,,
fgt_traffic,StringType,policymode,,,,,
fgt_traffic,StringType,sslaction,,,,,
fgt_traffic,StringType,url,,,,,
fgt_traffic,StringType,agent,,,,,
fgt_traffic,StringType,comment,,,,,
fgt_traffic,StringType,ap,,,,,
fgt_traffic,StringType,apsn,,,,,
fgt_traffic,StringType,vwlservice,,,,,
fgt_traffic,StringType,vwlquality,,,,,
fgt_traffic,StringType,collectedemail,,,,,
fgt_traffic,StringType,dstcollectedemail,,,,,
fgt_traffic,StringType,shapersentname,,,,,
fgt_traffic,StringType,shaperrcvdname,,,,,
fgt_traffic,StringType,shaperperipname,,,,,
fgt_traffic,StringType,msg,,,,,
fgt_traffic,StringType,custom_field1,,,,,
fgt_traffic,StringType,utmevent,,,,,
fgt_traffic,StringType,utmsubtype,,,,,
fgt_traffic,StringType,sender,,,,,
fgt_traffic,StringType,recipient,,,,,
fgt_traffic,StringType,virus,,,,,
fgt_traffic,StringType,attack,,,,,
fgt_traffic,StringType,hostname,,,,,
fgt_traffic,StringType,catdesc,,,,,
fgt_traffic,StringType,dlpsensor,,,,,
fgt_traffic,StringType,utmref,,,,,
fgt_traffic,LongType,tdinfoid,,,,,
fgt_traffic,StringType,dstowner,,,,,
fgt_traffic,StringType,tdtype,,,,,
fgt_traffic,IntegerType,tdscantime,,,,,
fgt_traffic,IntegerType,tdthreattype,,,,,
fgt_traffic,IntegerType,tdthreatname,,,,,
fgt_traffic,IntegerType,tdwfcate,,,,,
fgt_traffic,StringType,threatwgts,,,,,
fgt_traffic,StringType,threatcnts,,,,,
fgt_traffic,StringType,threatlvls,,,,,
fgt_traffic,StringType,saasinfo,,,,,
fgt_traffic,StringType,ebtime,,,,,
fgt_traffic,StringType,clouduser,,,,,
fgt_traffic,StringType,threats,,,,,
fgt_traffic,StringType,threattyps,,,,,
fgt_traffic,StringType,apps,,,,,
fgt_traffic,IntegerType,countff,,,,,
fgt_traffic,IntegerType,identifier,,,,,
fgt_traffic,LongType,securityid,,,,,
fgt_traffic,StringType,securityact,,,,,
fgt_traffic,StringType,tz,,,,,
fgt_virus,LongType,id,,,,,
fgt_virus,IntegerType,bid,,,,,
fgt_virus,StringType,devid,,,,,
fgt_virus,TimestampType,itime,,,,,
fgt_virus,TimestampType,dtime,,,,,
fgt_virus,IntegerType,euid,,,,,
fgt_virus,IntegerType,epid,,,,,
fgt_virus,IntegerType,dsteuid,,,,,
fgt_virus,IntegerType,dstepid,,,,,
fgt_virus,IntegerType,logflag,,,,,
fgt_virus,IntegerType,logver,,,,,
fgt_virus,LongType,sfsid,,,,,
fgt_virus,StringType,vd,,,,,
fgt_virus,StringType,logid,,,,,
fgt_virus,StringType,type,,,,,
fgt_virus,StringType,subtype,,,,,
fgt_virus,StringType,level,,,,,
fgt_virus,StringType,action,,,,,
fgt_virus,LongType,sessionid,,,,,
fgt_virus,LongType,policyid,,,,,
fgt_virus,StringType,srcip,,,,,
fgt_virus,StringType,dstip,,,,,
fgt_virus,StringType,trueclntip,,,,,
fgt_virus,IntegerType,srcport,,,,,
fgt_virus,IntegerType,dstport,,,,,
fgt_virus,ShortType,slot,,,,,
fgt_virus,ShortType,proto,,,,,
fgt_virus,ShortType,vrf,,,,,
fgt_virus,StringType,service,,,,,
fgt_virus,StringType,user,,,,,
fgt_virus,StringType,unauthuser,,,,,
fgt_virus,StringType,group,,,,,
fgt_virus,StringType,virus,,,,,
fgt_virus,StringType,fctuid,,,,,
fgt_virus,TimestampType,eventtime,,,,,
fgt_virus,LongType,virusid,,,,,
fgt_virus,LongType,crscore,,,,,
fgt_virus,LongType,craction,,,,,
fgt_virus,StringType,crlevel,,,,,
fgt_virus,StringType,srcintfrole,,,,,
fgt_virus,StringType,dstintfrole,,,,,
fgt_virus,StringType,direction,,,,,
fgt_virus,StringType,analyticssubmit,,,,,
fgt_virus,StringType,filefilter,,,,,
fgt_virus,StringType,quarskip,,,,,
fgt_virus,StringType,fsaverdict,,,,,
fgt_virus,StringType,filetype,,,,,
fgt_virus,StringType,filename,,,,,
fgt_virus,StringType,checksum,,,,,
fgt_virus,StringType,ref,,,,,
fgt_virus,StringType,url,,,,,
fgt_virus,StringType,profile,,,,,
fgt_virus,StringType,unauthusersource,,,,,
fgt_virus,StringType,authserver,,,,,
fgt_virus,StringType,agent,,,,,
fgt_virus,StringType,from,,,,,
fgt_virus,StringType,to,,,,,
fgt_virus,StringType,sender,,,,,
fgt_virus,StringType,recipient,,,,,
fgt_virus,StringType,command,,,,,
fgt_virus,StringType,dtype,,,,,
fgt_virus,StringType,switchproto,,,,,
fgt_virus,StringType,eventtype,,,,,
fgt_virus,StringType,analyticscksum,,,,,
fgt_virus,StringType,srcintf,,,,,
fgt_virus,StringType,dstintf,,,,,
fgt_virus,StringType,forwardedfor,,,,,
fgt_virus,StringType,contentdisarmed,,,,,
fgt_virus,StringType,filehash,,,,,
fgt_virus,StringType,filehashsrc,,,,,
fgt_virus,StringType,msg,,,,,
fgt_virus,StringType,rawdata,,,,,
fgt_virus,LongType,securityid,,,,,
fgt_virus,StringType,tz,,,,,
fgt_voip,LongType,id,,,,,
fgt_voip,IntegerType,bid,,,,,
fgt_voip,StringType,devid,,,,,
fgt_voip,TimestampType,itime,,,,,
fgt_voip,TimestampType,dtime,,,,,
fgt_voip,IntegerType,euid,,,,,
fgt_voip,IntegerType,epid,,,,,
fgt_voip,IntegerType,dsteuid,,,,,
fgt_voip,IntegerType,dstepid,,,,,
fgt_voip,IntegerType,logflag,,,,,
fgt_voip,IntegerType,logver,,,,,
fgt_voip,StringType,vd,,,,,
fgt_voip,StringType,logid,,,,,
fgt_voip,StringType,type,,,,,
fgt_voip,StringType,subtype,,,,,
fgt_voip,StringType,level,,,,,
fgt_voip,StringType,action,,,,,
fgt_voip,StringType,srcip,,,,,
fgt_voip,StringType,dstip,,,,,
fgt_voip,IntegerType,src_port,,,,,
fgt_voip,IntegerType,dst_port,,,,,
fgt_voip,LongType,session_id,,,,,
fgt_voip,LongType,policy_id,,,,,
fgt_voip,IntegerType,duration,,,,,
fgt_voip,ShortType,proto,,,,,
fgt_voip,ShortType,slot,,,,,
fgt_voip,StringType,service,,,,,
fgt_voip,StringType,user,,,,,
fgt_voip,StringType,group,,,,,
fgt_voip,TimestampType,eventtime,,,,,
fgt_voip,LongType,epoch,,,,,
fgt_voip,LongType,event_id,,,,,
fgt_voip,LongType,count,,,,,
fgt_voip,LongType,malform_data,,,,,
fgt_voip,LongType,column,,,,,
fgt_voip,IntegerType,locport,,,,,
fgt_voip,IntegerType,remport,,,,,
fgt_voip,StringType,voip_proto,,,,,
fgt_voip,StringType,kind,,,,,
fgt_voip,StringType,status,,,,,
fgt_voip,StringType,reason,,,,,
fgt_voip,StringType,dir,,,,,
fgt_voip,StringType,message_type,,,,,
fgt_voip,StringType,malform_desc,,,,,
fgt_voip,StringType,locip,,,,,
fgt_voip,StringType,remip,,,,,
fgt_voip,StringType,src_int,,,,,
fgt_voip,StringType,dst_int,,,,,
fgt_voip,StringType,profile,,,,,
fgt_voip,StringType,endpoint,,,,,
fgt_voip,StringType,request_name,,,,,
fgt_voip,StringType,from,,,,,
fgt_voip,StringType,to,,,,,
fgt_voip,StringType,line,,,,,
fgt_voip,StringType,phone,,,,,
fgt_voip,StringType,profile_group,,,,,
fgt_voip,StringType,profile_type,,,,,
fgt_voip,StringType,call_id,,,,,
fgt_voip,StringType,eventtype,,,,,
fgt_voip,StringType,msg,,,,,
fgt_voip,StringType,tz,,,,,
fgt_waf,LongType,id,,,,,
fgt_waf,IntegerType,bid,,,,,
fgt_waf,StringType,devid,,,,,
fgt_waf,TimestampType,itime,,,,,
fgt_waf,TimestampType,dtime,,,,,
fgt_waf,IntegerType,euid,,,,,
fgt_waf,IntegerType,epid,,,,,
fgt_waf,IntegerType,dsteuid,,,,,
fgt_waf,IntegerType,dstepid,,,,,
fgt_waf,IntegerType,logflag,,,,,
fgt_waf,IntegerType,logver,,,,,
fgt_waf,LongType,sfsid,,,,,
fgt_waf,StringType,vd,,,,,
fgt_waf,StringType,logid,,,,,
fgt_waf,StringType,type,,,,,
fgt_waf,StringType,subtype,,,,,
fgt_waf,StringType,level,,,,,
fgt_waf,StringType,action,,,,,
fgt_waf,LongType,sessionid,,,,,
fgt_waf,LongType,policyid,,,,,
fgt_waf,StringType,srcip,,,,,
fgt_waf,StringType,dstip,,,,,
fgt_waf,IntegerType,srcport,,,,,
fgt_waf,IntegerType,dstport,,,,,
fgt_waf,ShortType,proto,,,,,
fgt_waf,ShortType,slot,,,,,
fgt_waf,StringType,service,,,,,
fgt_waf,StringType,user,,,,,
fgt_waf,StringType,unauthuser,,,,,
fgt_waf,StringType,group,,,,,
fgt_waf,StringType,fctuid,,,,,
fgt_waf,TimestampType,eventtime,,,,,
fgt_waf,LongType,eventid,,,,,
fgt_waf,StringType,severity,,,,,
fgt_waf,StringType,direction,,,,,
fgt_waf,StringType,srcintfrole,,,,,
fgt_waf,StringType,dstintfrole,,,,,
fgt_waf,StringType,eventtype,,,,,
fgt_waf,StringType,srcintf,,,,,
fgt_waf,StringType,dstintf,,,,,
fgt_waf,StringType,method,,,,,
fgt_waf,StringType,name,,,,,
fgt_waf,StringType,profile,,,,,
fgt_waf,StringType,url,,,,,
fgt_waf,StringType,constraint,,,,,
fgt_waf,StringType,agent,,,,,
fgt_waf,StringType,unauthusersource,,,,,
fgt_waf,StringType,authserver,,,,,
fgt_waf,StringType,rawdata,,,,,
fgt_waf,StringType,msg,,,,,
fgt_waf,StringType,tz,,,,,
fgt_webfilter,LongType,id,,,,,
fgt_webfilter,IntegerType,bid,,,,,
fgt_webfilter,StringType,devid,,,,,
fgt_webfilter,TimestampType,itime,,,,,
fgt_webfilter,TimestampType,dtime,,,,,
fgt_webfilter,IntegerType,euid,,,,,
fgt_webfilter,IntegerType,epid,,,,,
fgt_webfilter,IntegerType,dsteuid,,,,,
fgt_webfilter,IntegerType,dstepid,,,,,
fgt_webfilter,IntegerType,logflag,,,,,
fgt_webfilter,IntegerType,logver,,,,,
fgt_webfilter,LongType,sfsid,,,,,
fgt_webfilter,StringType,vd,,,,,
fgt_webfilter,StringType,logid,,,,,
fgt_webfilter,StringType,type,,,,,
fgt_webfilter,StringType,subtype,,,,,
fgt_webfilter,StringType,level,,,,,
fgt_webfilter,StringType,action,,,,,
fgt_webfilter,LongType,sessionid,,,,,
fgt_webfilter,LongType,policyid,,,,,
fgt_webfilter,StringType,srcip,,,,,
fgt_webfilter,StringType,dstip,,,,,
fgt_webfilter,StringType,trueclntip,,,,,
fgt_webfilter,IntegerType,srcport,,,,,
fgt_webfilter,IntegerType,dstport,,,,,
fgt_webfilter,ShortType,proto,,,,,
fgt_webfilter,ShortType,vrf,,,,,
fgt_webfilter,ShortType,slot,,,,,
fgt_webfilter,ShortType,cat,,,,,
fgt_webfilter,StringType,service,,,,,
fgt_webfilter,StringType,user,,,,,
fgt_webfilter,StringType,unauthuser,,,,,
fgt_webfilter,StringType,group,,,,,
fgt_webfilter,StringType,fctuid,,,,,
fgt_webfilter,TimestampType,eventtime,,,,,
fgt_webfilter,LongType,transid,,,,,
fgt_webfilter,LongType,ovrdid,,,,,
fgt_webfilter,LongType,urlfilteridx,,,,,
fgt_webfilter,LongType,sentbyte,,,,,
fgt_webfilter,LongType,rcvdbyte,,,,,
fgt_webfilter,LongType,quotaused,,,,,
fgt_webfilter,LongType,quotamax,,,,,
fgt_webfilter,LongType,craction,,,,,
fgt_webfilter,LongType,crscore,,,,,
fgt_webfilter,StringType,crlevel,,,,,
fgt_webfilter,StringType,quotatype,,,,,
fgt_webfilter,StringType,filtertype,,,,,
fgt_webfilter,StringType,srcintfrole,,,,,
fgt_webfilter,StringType,dstintfrole,,,,,
fgt_webfilter,StringType,direction,,,,,
fgt_webfilter,StringType,method,,,,,
fgt_webfilter,StringType,ruletype,,,,,
fgt_webfilter,StringType,reqtype,,,,,
fgt_webfilter,StringType,urltype,,,,,
fgt_webfilter,StringType,quotaexceeded,,,,,
fgt_webfilter,StringType,from,,,,,
fgt_webfilter,StringType,to,,,,,
fgt_webfilter,StringType,url,,,,,
fgt_webfilter,StringType,urlfilterlist,,,,,
fgt_webfilter,StringType,initiator,,,,,
fgt_webfilter,StringType,hostname,,,,,
fgt_webfilter,StringType,profile,,,,,
fgt_webfilter,StringType,agent,,,,,
fgt_webfilter,StringType,banword,,,,,
fgt_webfilter,StringType,error,,,,,
fgt_webfilter,StringType,catdesc,,,,,
fgt_webfilter,StringType,mode,,,,,
fgt_webfilter,StringType,ruledata,,,,,
fgt_webfilter,StringType,ovrdtbl,,,,,
fgt_webfilter,StringType,keyword,,,,,
fgt_webfilter,StringType,contenttype,,,,,
fgt_webfilter,StringType,eventtype,,,,,
fgt_webfilter,StringType,srcintf,,,,,
fgt_webfilter,StringType,dstintf,,,,,
fgt_webfilter,StringType,referralurl,,,,,
fgt_webfilter,StringType,forwardedfor,,,,,
fgt_webfilter,StringType,unauthusersource,,,,,
fgt_webfilter,StringType,authserver,,,,,
fgt_webfilter,StringType,urlsource,,,,,
fgt_webfilter,StringType,chgheaders,,,,,
fgt_webfilter,StringType,msg,,,,,
fgt_webfilter,StringType,rawdata,,,,,
fgt_webfilter,StringType,filename,,,,,
fgt_webfilter,StringType,filtername,,,,,
fgt_webfilter,StringType,filetype,,,,,
fgt_webfilter,StringType,matchfilename,,,,,
fgt_webfilter,StringType,matchfiletype,,,,,
fgt_webfilter,LongType,tdinfoid,,,,,
fgt_webfilter,LongType,tdscore,,,,,
fgt_webfilter,IntegerType,tdscantime,,,,,
fgt_webfilter,IntegerType,tdthreattype,,,,,
fgt_webfilter,IntegerType,tdthreatname,,,,,
fgt_webfilter,IntegerType,tdwfcate,,,,,
fgt_webfilter,StringType,tdtype,,,,,
fgt_webfilter,LongType,securityid,,,,,
fgt_webfilter,StringType,tz,,,,,
fmg_event,LongType,id,,,,,
fmg_event,IntegerType,bid,,,,,
fmg_event,StringType,devid,,,,,
fmg_event,TimestampType,itime,,,,,
fmg_event,TimestampType,dtime,,,,,
fmg_event,IntegerType,euid,,,,,
fmg_event,IntegerType,epid,,,,,
fmg_event,IntegerType,dsteuid,,,,,
fmg_event,IntegerType,dstepid,,,,,
fmg_event,IntegerType,logflag,,,,,
fmg_event,IntegerType,logver,,,,,
fmg_event,StringType,vd,,,,,
fmg_event,StringType,logid,,,,,
fmg_event,StringType,subtype,,,,,
fmg_event,StringType,type,,,,,
fmg_event,StringType,level,,,,,
fmg_event,StringType,adom,,,,,
fmg_event,StringType,time,,,,,
fmg_event,StringType,date,,,,,
fmg_event,StringType,user,,,,,
fmg_event,StringType,action,,,,,
fmg_event,StringType,status,,,,,
fmg_event,StringType,ui,,,,,
fmg_event,StringType,msg,,,,,
fmg_event,StringType,address,,,,,
fmg_event,StringType,adminprof,,,,,
fmg_event,LongType,adom_oid,,,,,
fmg_event,StringType,adomlock,,,,,
fmg_event,StringType,attrname,,,,,
fmg_event,StringType,authmsg,,,,,
fmg_event,IntegerType,bodylength,,,,,
fmg_event,ShortType,capacity,,,,,
fmg_event,ShortType,category,,,,,
fmg_event,StringType,cause,,,,,
fmg_event,StringType,certname,,,,,
fmg_event,IntegerType,certtype,,,,,
fmg_event,IntegerType,cli_act,,,,,
fmg_event,IntegerType,cmd_from,,,,,
fmg_event,StringType,comment,,,,,
fmg_event,IntegerType,condition,,,,,
fmg_event,StringType,confstatus,,,,,
fmg_event,IntegerType,connect_status,,,,,
fmg_event,StringType,date_time,,,,,
fmg_event,StringType,dbstatus,,,,,
fmg_event,StringType,dbver,,,,,
fmg_event,StringType,detail,,,,,
fmg_event,LongType,dev_oid,,,,,
fmg_event,StringType,device,,,,,
fmg_event,StringType,devlog,,,,,
fmg_event,ShortType,disk_label,,,,,
fmg_event,IntegerType,disk_stat_before,,,,,
fmg_event,IntegerType,disk_stat_current,,,,,
fmg_event,IntegerType,dmstate,,,,,
fmg_event,StringType,dvm_adom,,,,,
fmg_event,IntegerType,dvmdb_obj,,,,,
fmg_event,StringType,error,,,,,
fmg_event,LongType,expiration,,,,,
fmg_event,StringType,extrainfo,,,,,
fmg_event,ShortType,fieldcount,,,,,
fmg_event,StringType,file,,,,,
fmg_event,IntegerType,fips_err,,,,,
fmg_event,StringType,fips_method,,,,,
fmg_event,ShortType,flags,,,,,
fmg_event,StringType,function,,,,,
fmg_event,IntegerType,importance,,,,,
fmg_event,StringType,inst_adom,,,,,
fmg_event,StringType,inst_dev,,,,,
fmg_event,StringType,instpkg,,,,,
fmg_event,StringType,intfname,,,,,
fmg_event,ShortType,license_type,,,,,
fmg_event,IntegerType,lickey_type,,,,,
fmg_event,StringType,lnk_path,,,,,
fmg_event,StringType,local_file,,,,,
fmg_event,StringType,log_path,,,,,
fmg_event,LongType,log_size,,,,,
fmg_event,ShortType,magic,,,,,
fmg_event,LongType,max_mb,,,,,
fmg_event,StringType,metafield,,,,,
fmg_event,IntegerType,metafield_leng,,,,,
fmg_event,IntegerType,metafield_stat,,,,,
fmg_event,StringType,method,,,,,
fmg_event,LongType,module,,,,,
fmg_event,StringType,new_value,,,,,
fmg_event,StringType,new_version,,,,,
